step,v_delta,desired_v,current_v,omega_delta,desired_omega,current_omega
384000,0.14493487775325775,1.5034817457199097,1.3594831228256226,1.6641839465592057e-05,0.0,-1.6641839465592057e-05
384800,0.24599002301692963,1.6476629972457886,1.4014567136764526,1.5124399396881927e-05,0.0,-1.5124399396881927e-05
385600,0.11201182752847672,1.4686968326568604,1.355819582939148,1.4561777788912877e-05,0.0,-1.4561777788912877e-05
386400,0.09957485646009445,1.4127156734466553,1.3138961791992188,1.573257213749457e-05,0.0,-1.573257213749457e-05
387200,0.03377571329474449,1.3750145435333252,1.3409072160720825,1.3795426639262587e-05,0.0,-1.3795426639262587e-05
388000,0.2818720042705536,1.6951903104782104,1.4132581949234009,1.4428139365918469e-05,0.0,-1.4428139365918469e-05
388800,0.07003176957368851,1.433529019355774,1.3643656969070435,1.4038436347618699e-05,0.0,-1.4038436347618699e-05
389600,0.14256779849529266,1.4847357273101807,1.3409723043441772,1.3940894859842956e-05,0.0,-1.3940894859842956e-05
390400,0.27853044867515564,1.6947996616363525,1.4174070358276367,1.451670232199831e-05,0.0,-1.451670232199831e-05
391200,0.03835764899849892,1.364707589149475,1.3258757591247559,1.4574416127288714e-05,0.0,-1.4574416127288714e-05
392000,0.19616462290287018,1.5859118700027466,1.389992117881775,1.4692681361339055e-05,0.0,-1.4692681361339055e-05
392800,0.17689217627048492,1.5398139953613281,1.3626757860183716,1.353107381873997e-05,0.0,-1.353107381873997e-05
393600,0.08180193603038788,1.4108293056488037,1.3295000791549683,1.5162790077738464e-05,0.0,-1.5162790077738464e-05
394400,0.14823362231254578,1.542914628982544,1.3936686515808105,3.0005843655089848e-05,0.0,-3.0005843655089848e-05
395200,0.10825838893651962,1.4455136060714722,1.337898850440979,1.4506661500490736e-05,0.0,-1.4506661500490736e-05
396000,0.09891262650489807,1.473970651626587,1.3743857145309448,1.4057161934033502e-05,0.0,-1.4057161934033502e-05
396800,0.2290841042995453,1.6336833238601685,1.4045500755310059,1.5049419744173065e-05,0.0,-1.5049419744173065e-05
397600,0.21824084222316742,1.6389803886413574,1.420987606048584,1.595971298229415e-05,0.0,-1.595971298229415e-05
398400,0.16718856990337372,1.5441904067993164,1.3774746656417847,1.4160997125145514e-05,0.0,-1.4160997125145514e-05
399200,0.10900312662124634,1.4894741773605347,1.3805012702941895,1.5719178918516263e-05,0.0,-1.5719178918516263e-05
400000,0.08019557595252991,1.422611117362976,1.3426307439804077,1.4635287698183674e-05,0.0,-1.4635287698183674e-05
400800,0.14525394141674042,1.520384430885315,1.3752504587173462,1.385298583045369e-05,0.0,-1.385298583045369e-05
401600,0.21714791655540466,1.6032534837722778,1.3861840963363647,1.474129476264352e-05,0.0,-1.474129476264352e-05
402400,0.041699089109897614,1.387820839881897,1.3457368612289429,1.5263351087924093e-05,0.0,-1.5263351087924093e-05
403200,-0.03260962292551994,1.286953330039978,1.3196450471878052,1.668252366471279e-06,0.0,-1.668252366471279e-06
404000,0.019050683826208115,1.3605587482452393,1.3416699171066284,1.5117502698558383e-05,0.0,-1.5117502698558383e-05
404800,0.1902174949645996,1.6118310689926147,1.4207730293273926,1.4977558748796582e-05,0.0,-1.4977558748796582e-05
405600,0.21720203757286072,1.5990729331970215,1.3827217817306519,1.611675543244928e-05,0.0,-1.611675543244928e-05
406400,0.09647677838802338,1.4382314682006836,1.341614842414856,1.4152682524581905e-05,0.0,-1.4152682524581905e-05
407200,0.03465106710791588,1.3949142694473267,1.3602787256240845,1.536636773380451e-05,0.0,-1.536636773380451e-05
408000,0.12389375269412994,1.5174843072891235,1.3931801319122314,1.6141664673341438e-05,0.0,-1.6141664673341438e-05
408800,0.10179747641086578,1.4757106304168701,1.3741936683654785,2.7192743345949566e-06,0.0,-2.7192743345949566e-06
409600,0.259064644575119,1.6556315422058105,1.3958004713058472,1.6620291717117652e-05,0.0,-1.6620291717117652e-05
410400,0.07258562743663788,1.470250129699707,1.397581934928894,1.599948518560268e-05,0.0,-1.599948518560268e-05
411200,0.10601414740085602,1.4706891775131226,1.364820122718811,1.7191747247125022e-05,0.0,-1.7191747247125022e-05
412000,0.291536420583725,1.7072697877883911,1.4160327911376953,1.5357343727373518e-05,0.0,-1.5357343727373518e-05
412800,0.05608111992478371,1.4254164695739746,1.369139313697815,1.4688269402540755e-05,0.0,-1.4688269402540755e-05
413600,0.08345599472522736,1.4560158252716064,1.372876524925232,1.4469559573626611e-05,0.0,-1.4469559573626611e-05
414400,0.00734967365860939,1.357936978340149,1.350900650024414,1.6000678442651406e-05,0.0,-1.6000678442651406e-05
415200,0.19292564690113068,1.5745692253112793,1.3818827867507935,1.3462042261380702e-05,0.0,-1.3462042261380702e-05
416000,-0.01303864549845457,1.2920241355895996,1.3048053979873657,1.6369933291571215e-05,0.0,-1.6369933291571215e-05
416800,-0.009539776481688023,1.312872290611267,1.3221813440322876,1.6390078599215485e-05,0.0,-1.6390078599215485e-05
417600,0.08396720886230469,1.466481328010559,1.3820831775665283,1.582091863383539e-05,0.0,-1.582091863383539e-05
418400,0.14609551429748535,1.4891631603240967,1.3437186479568481,1.3475946616381407e-05,0.0,-1.3475946616381407e-05
419200,0.1545596867799759,1.5506585836410522,1.3957655429840088,1.3517425941245165e-05,0.0,-1.3517425941245165e-05
420000,0.05529800429940224,1.3817455768585205,1.3271592855453491,1.3827222574036568e-05,0.0,-1.3827222574036568e-05
420800,0.07959584146738052,1.4126389026641846,1.3324108123779297,1.4361758076120168e-05,0.0,-1.4361758076120168e-05
421600,0.15700389444828033,1.5293433666229248,1.3723113536834717,1.7217029380844906e-05,0.0,-1.7217029380844906e-05
422400,-0.01817765273153782,1.3521785736083984,1.3699432611465454,1.67747766681714e-05,0.0,-1.67747766681714e-05
423200,0.18287406861782074,1.5682164430618286,1.3858017921447754,1.4008553989697248e-05,0.0,-1.4008553989697248e-05
424000,0.30671361088752747,1.722102165222168,1.4148908853530884,1.4572975487681106e-05,0.0,-1.4572975487681106e-05
424800,0.2002052366733551,1.6239522695541382,1.4245407581329346,1.5217626241792459e-05,0.0,-1.5217626241792459e-05
425600,0.05421479046344757,1.4367510080337524,1.3822859525680542,1.7017495338222943e-05,0.0,-1.7017495338222943e-05
426400,0.05718432739377022,1.373885154724121,1.3167344331741333,5.392038929130649e-06,0.0,-5.392038929130649e-06
427200,0.17261165380477905,1.5489181280136108,1.3761615753173828,1.4497233678412158e-05,0.0,-1.4497233678412158e-05
428000,0.16214951872825623,1.540740966796875,1.3781553506851196,1.5505180272157304e-05,0.0,-1.5505180272157304e-05
428800,0.18820762634277344,1.568215012550354,1.3801989555358887,1.5185402844508644e-05,0.0,-1.5185402844508644e-05
429600,0.14596524834632874,1.5107192993164062,1.3645738363265991,1.5242068911902606e-05,0.0,-1.5242068911902606e-05
430400,0.04385733604431152,1.3898197412490845,1.3466525077819824,1.7424519683117978e-05,0.0,-1.7424519683117978e-05
431200,0.17884492874145508,1.58633553981781,1.4073985815048218,1.3851801668351982e-05,0.0,-1.3851801668351982e-05
432000,0.08378495275974274,1.4896275997161865,1.4061719179153442,1.786383472790476e-05,0.0,-1.786383472790476e-05
432800,-0.015723811462521553,1.3120312690734863,1.327770471572876,1.5322904800996184e-05,0.0,-1.5322904800996184e-05
433600,0.2611505687236786,1.6728436946868896,1.4109265804290771,1.576719296281226e-05,0.0,-1.576719296281226e-05
434400,0.06922293454408646,1.4184943437576294,1.349084734916687,1.5408480976475403e-05,0.0,-1.5408480976475403e-05
435200,0.129609614610672,1.514021396636963,1.385119080543518,1.399345819663722e-05,0.0,-1.399345819663722e-05
436000,0.16940774023532867,1.5580772161483765,1.3879081010818481,1.4245214515540283e-05,0.0,-1.4245214515540283e-05
436800,0.2295304238796234,1.6303319931030273,1.401641845703125,1.4535527043335605e-05,0.0,-1.4535527043335605e-05
437600,0.1240750104188919,1.5097030401229858,1.3857779502868652,1.6115483958856203e-05,0.0,-1.6115483958856203e-05
438400,-0.04011096432805061,1.3219459056854248,1.3620191812515259,1.5536868886556476e-05,0.0,-1.5536868886556476e-05
439200,0.23994608223438263,1.6093453168869019,1.3689782619476318,1.3350067092687823e-05,0.0,-1.3350067092687823e-05
440000,-0.02179482765495777,1.3594204187393188,1.381200909614563,1.452637752663577e-05,0.0,-1.452637752663577e-05
440800,0.21909239888191223,1.5929383039474487,1.3735053539276123,1.5343579434556887e-05,0.0,-1.5343579434556887e-05
441600,0.028748102486133575,1.3876161575317383,1.3593426942825317,1.5802228517713957e-05,0.0,-1.5802228517713957e-05
442400,0.1809130311012268,1.5813119411468506,1.400672435760498,1.495584820077056e-05,0.0,-1.495584820077056e-05
443200,0.08121940493583679,1.4286235570907593,1.3470430374145508,1.5156419067352545e-05,0.0,-1.5156419067352545e-05
444000,-0.05961577221751213,1.2708079814910889,1.3308067321777344,1.7088144886656664e-05,0.0,-1.7088144886656664e-05
444800,0.14660358428955078,1.556739330291748,1.4099677801132202,1.5087754036358092e-05,0.0,-1.5087754036358092e-05
445600,0.3039723038673401,1.6896270513534546,1.3860057592391968,1.4032543731445912e-05,0.0,-1.4032543731445912e-05
446400,0.026835111901164055,1.3925694227218628,1.3647642135620117,1.5452877050847746e-05,0.0,-1.5452877050847746e-05
447200,0.10161565244197845,1.4613659381866455,1.3597017526626587,1.4757205462956335e-05,0.0,-1.4757205462956335e-05
448000,0.09284011274576187,1.4411168098449707,1.3486489057540894,1.3743776435148902e-05,0.0,-1.3743776435148902e-05
448800,0.15923985838890076,1.5562901496887207,1.3971235752105713,1.4612427548854612e-05,0.0,-1.4612427548854612e-05
449600,0.2134934365749359,1.607714295387268,1.3944733142852783,1.3082550140097737e-05,0.0,-1.3082550140097737e-05
450400,0.26079612970352173,1.663944959640503,1.4026496410369873,1.3809416486765258e-05,0.0,-1.3809416486765258e-05
451200,0.03909796103835106,1.3925597667694092,1.3537895679473877,1.738588252919726e-05,0.0,-1.738588252919726e-05
452000,-0.05876682698726654,1.2481186389923096,1.30741286277771,1.7284550267504528e-05,0.0,-1.7284550267504528e-05
452800,0.08842973411083221,1.4580668210983276,1.3690043687820435,1.614675420569256e-05,0.0,-1.614675420569256e-05
453600,0.13278008997440338,1.502416729927063,1.3699498176574707,1.4118884791969322e-05,0.0,-1.4118884791969322e-05
454400,0.20322264730930328,1.5586048364639282,1.3556785583496094,1.3643955753650516e-05,0.0,-1.3643955753650516e-05
455200,0.1013607308268547,1.4418634176254272,1.3399121761322021,1.4199112229107413e-05,0.0,-1.4199112229107413e-05
456000,0.06328164041042328,1.4542734622955322,1.3910266160964966,1.364495801681187e-05,0.0,-1.364495801681187e-05
456800,0.27478933334350586,1.6795012950897217,1.4045034646987915,1.2968110240763053e-05,0.0,-1.2968110240763053e-05
457600,0.1642029732465744,1.5296046733856201,1.3657591342926025,1.3047686479694676e-05,0.0,-1.3047686479694676e-05
458400,0.25101199746131897,1.6071481704711914,1.3563772439956665,1.189165504911216e-05,0.0,-1.189165504911216e-05
459200,0.24591891467571259,1.5858718156814575,1.339215636253357,1.59260871441802e-05,0.0,-1.59260871441802e-05
460000,0.11775936931371689,1.5179206132888794,1.400333046913147,1.5569474271615036e-05,0.0,-1.5569474271615036e-05
460800,0.08497688174247742,1.473570466041565,1.3887860774993896,1.592891749169212e-05,0.0,-1.592891749169212e-05
461600,0.056415773928165436,1.4673181772232056,1.4111021757125854,1.2847631296608597e-05,0.0,-1.2847631296608597e-05
462400,0.09235743433237076,1.4713119268417358,1.3790801763534546,1.4510524124489166e-05,0.0,-1.4510524124489166e-05
463200,0.022837664932012558,1.415104627609253,1.3916981220245361,1.6753259842516854e-05,0.0,-1.6753259842516854e-05
464000,0.12337742000818253,1.500908374786377,1.3772367238998413,1.4119445950200316e-05,0.0,-1.4119445950200316e-05
464800,0.12970781326293945,1.4771544933319092,1.347604513168335,1.5031865586934146e-05,0.0,-1.5031865586934146e-05
465600,0.15921206772327423,1.5343084335327148,1.3748301267623901,1.2859009984822478e-05,0.0,-1.2859009984822478e-05
466400,-0.03430456295609474,1.3179839849472046,1.3528937101364136,1.603787313797511e-05,0.0,-1.603787313797511e-05
467200,0.09945923835039139,1.4488974809646606,1.3491785526275635,1.4306102457339875e-05,0.0,-1.4306102457339875e-05
468000,0.16770583391189575,1.5153930187225342,1.3480650186538696,1.2093772056687158e-05,0.0,-1.2093772056687158e-05
468800,0.0798211470246315,1.4402791261672974,1.3599834442138672,1.4287115845945664e-05,0.0,-1.4287115845945664e-05
469600,0.3048916459083557,1.6983671188354492,1.3934643268585205,1.4162761544866953e-05,0.0,-1.4162761544866953e-05
470400,0.27979227900505066,1.6628557443618774,1.3834558725357056,1.284468271478545e-05,0.0,-1.284468271478545e-05
471200,0.15869306027889252,1.5544942617416382,1.39521062374115,1.5067404092405923e-05,0.0,-1.5067404092405923e-05
472000,0.24666765332221985,1.6434333324432373,1.3969700336456299,1.3440290786093101e-05,0.0,-1.3440290786093101e-05
472800,0.12972629070281982,1.515943169593811,1.3871585130691528,1.67771377164172e-05,0.0,-1.67771377164172e-05
473600,0.0582243949174881,1.4587488174438477,1.4005250930786133,1.5059930774441455e-05,0.0,-1.5059930774441455e-05
474400,0.132919043302536,1.5034202337265015,1.3698352575302124,1.3727134501095861e-05,0.0,-1.3727134501095861e-05
475200,0.13953430950641632,1.5052942037582397,1.365522861480713,1.4919725799700245e-05,0.0,-1.4919725799700245e-05
476000,0.19614052772521973,1.589676856994629,1.3943370580673218,1.5410107153002173e-05,0.0,-1.5410107153002173e-05
476800,0.2562600374221802,1.6061218976974487,1.3499724864959717,1.3916152965975925e-05,0.0,-1.3916152965975925e-05
477600,0.10512451082468033,1.472848892211914,1.3665473461151123,1.4257527254812885e-05,0.0,-1.4257527254812885e-05
478400,0.14612038433551788,1.5256575345993042,1.37966787815094,1.3883359315514099e-05,0.0,-1.3883359315514099e-05
479200,0.1906569004058838,1.5885158777236938,1.3986042737960815,1.442339998902753e-05,0.0,-1.442339998902753e-05
480000,0.12607741355895996,1.523479700088501,1.397560477256775,1.2782648809661623e-05,0.0,-1.2782648809661623e-05
480800,0.2862934470176697,1.673651933670044,1.3872023820877075,1.355106542177964e-05,0.0,-1.355106542177964e-05
481600,0.12572956085205078,1.493474006652832,1.3672398328781128,1.4405150977836456e-05,0.0,-1.4405150977836456e-05
482400,0.06577909737825394,1.4929699897766113,1.4267748594284058,1.4596086657547858e-05,0.0,-1.4596086657547858e-05
483200,0.0666310116648674,1.4616578817367554,1.3952116966247559,1.4182623999658972e-05,0.0,-1.4182623999658972e-05
484000,0.25688672065734863,1.6565853357315063,1.40034818649292,1.5558838640572503e-05,0.0,-1.5558838640572503e-05
484800,0.06674487143754959,1.4638147354125977,1.3969579935073853,1.3512323675968219e-05,0.0,-1.3512323675968219e-05
485600,0.025117775425314903,1.4148489236831665,1.389610767364502,1.569010601087939e-05,0.0,-1.569010601087939e-05
486400,0.08952952921390533,1.4602556228637695,1.3708696365356445,1.5687563063693233e-05,0.0,-1.5687563063693233e-05
487200,0.07486778497695923,1.4401699304580688,1.364622950553894,1.4703951819683425e-05,0.0,-1.4703951819683425e-05
488000,0.14078545570373535,1.5236151218414307,1.3832001686096191,1.5686724509578198e-05,0.0,-1.5686724509578198e-05
488800,0.16483990848064423,1.547764778137207,1.3829858303070068,1.441498170606792e-05,0.0,-1.441498170606792e-05
489600,0.21489465236663818,1.5971291065216064,1.3829231262207031,1.7116786693804897e-05,0.0,-1.7116786693804897e-05
490400,0.07314145565032959,1.4512983560562134,1.3773829936981201,1.3431880688585807e-05,0.0,-1.3431880688585807e-05
491200,0.0928572490811348,1.472602128982544,1.3794313669204712,1.5490790246985853e-05,0.0,-1.5490790246985853e-05
492000,0.04514704644680023,1.4422826766967773,1.3975754976272583,1.8223070583189838e-05,0.0,-1.8223070583189838e-05
492800,0.22270694375038147,1.6034449338912964,1.380310297012329,1.546810926811304e-05,0.0,-1.546810926811304e-05
493600,-0.14466871321201324,1.265284776687622,1.4107681512832642,1.5376303053926677e-05,0.0,-1.5376303053926677e-05
494400,0.1083458885550499,1.4575153589248657,1.3485875129699707,1.5138237358769402e-05,0.0,-1.5138237358769402e-05
495200,0.0917779803276062,1.4152591228485107,1.3231550455093384,1.3016741831961554e-05,0.0,-1.3016741831961554e-05
496000,0.2637801766395569,1.6448256969451904,1.381665825843811,1.3042735190538224e-05,0.0,-1.3042735190538224e-05
496800,0.13567134737968445,1.5088114738464355,1.3734403848648071,1.4264456694945693e-05,0.0,-1.4264456694945693e-05
497600,0.10557935386896133,1.497603416442871,1.3914213180541992,1.3058596778137144e-05,0.0,-1.3058596778137144e-05
498400,0.23525026440620422,1.6292165517807007,1.3937819004058838,1.5408355466206558e-05,0.0,-1.5408355466206558e-05
499200,0.026569532230496407,1.439490795135498,1.413201093673706,1.4123736036708578e-05,0.0,-1.4123736036708578e-05
500000,0.028064778074622154,1.441461443901062,1.4131265878677368,1.4706866750202607e-05,0.0,-1.4706866750202607e-05
500800,0.21952682733535767,1.5656280517578125,1.346388578414917,1.4512033885694109e-05,0.0,-1.4512033885694109e-05
501600,0.17942753434181213,1.56381094455719,1.3851317167282104,1.5252377124852501e-05,0.0,-1.5252377124852501e-05
502400,-0.060389548540115356,1.3434054851531982,1.4034864902496338,1.4205465049599297e-05,0.0,-1.4205465049599297e-05
503200,-0.0879860669374466,1.3409324884414673,1.4292166233062744,1.3722127732762601e-05,0.0,-1.3722127732762601e-05
504000,0.014703537337481976,1.4504159688949585,1.4345372915267944,1.567695289850235e-05,0.0,-1.567695289850235e-05
504800,0.10619192570447922,1.4963831901550293,1.3909636735916138,1.5923533283057623e-05,0.0,-1.5923533283057623e-05
505600,0.2255527526140213,1.596094012260437,1.3703298568725586,1.3648226740770042e-05,0.0,-1.3648226740770042e-05
506400,0.168731227517128,1.5683727264404297,1.4001879692077637,1.3121915799274575e-05,0.0,-1.3121915799274575e-05
507200,0.24554474651813507,1.5849231481552124,1.3391071557998657,1.4297750567493495e-05,0.0,-1.4297750567493495e-05
508000,-0.0025777360424399376,1.4438552856445312,1.4460393190383911,1.537769458082039e-05,0.0,-1.537769458082039e-05
508800,-0.06649507582187653,1.370859980583191,1.4374213218688965,1.4500212273560464e-05,0.0,-1.4500212273560464e-05
509600,0.25458094477653503,1.6471718549728394,1.3923027515411377,1.56649239215767e-05,0.0,-1.56649239215767e-05
510400,0.14016301929950714,1.5557407140731812,1.4154655933380127,1.2713147953036241e-05,0.0,-1.2713147953036241e-05
511200,0.21878184378147125,1.587119460105896,1.368913173675537,1.2995807082916144e-05,0.0,-1.2995807082916144e-05
512000,0.13585753738880157,1.5087887048721313,1.372496485710144,1.4229637599783018e-05,0.0,-1.4229637599783018e-05
512800,0.13958187401294708,1.4865763187408447,1.3473238945007324,1.2275196240807418e-05,0.0,-1.2275196240807418e-05
513600,0.174640953540802,1.5782357454299927,1.4034734964370728,1.4684614143334329e-05,0.0,-1.4684614143334329e-05
514400,-0.030573079362511635,1.3895341157913208,1.4206968545913696,1.4099588952376507e-05,0.0,-1.4099588952376507e-05
515200,0.2306920737028122,1.5943416357040405,1.3631608486175537,1.2875326319772284e-05,0.0,-1.2875326319772284e-05
516000,0.10474935173988342,1.516109824180603,1.4112210273742676,1.4051678590476513e-05,0.0,-1.4051678590476513e-05
516800,-0.08314559608697891,1.3536138534545898,1.4373379945755005,1.405452894687187e-05,0.0,-1.405452894687187e-05
517600,0.26364049315452576,1.646633505821228,1.3820085525512695,1.332819647359429e-05,0.0,-1.332819647359429e-05
518400,0.1398220658302307,1.5491070747375488,1.4099303483963013,1.3244050023786258e-05,0.0,-1.3244050023786258e-05
519200,-0.003476901911199093,1.3925212621688843,1.3959957361221313,1.3163363291823771e-05,0.0,-1.3163363291823771e-05
520000,0.16472305357456207,1.5746896266937256,1.4093369245529175,1.3773955288343132e-05,0.0,-1.3773955288343132e-05
520800,0.13265147805213928,1.511680245399475,1.3794339895248413,1.5686015103710815e-05,0.0,-1.5686015103710815e-05
521600,0.014926438219845295,1.4370378255844116,1.42290461063385,1.2590551705216058e-05,0.0,-1.2590551705216058e-05
522400,0.09873399138450623,1.4555529356002808,1.356270670890808,1.5095236449269578e-05,0.0,-1.5095236449269578e-05
523200,0.010931645520031452,1.4047448635101318,1.3941987752914429,1.3448627214529552e-05,0.0,-1.3448627214529552e-05
524000,0.024947088211774826,1.4283664226531982,1.403169870376587,1.390570560033666e-05,0.0,-1.390570560033666e-05
524800,0.23105989396572113,1.6178874969482422,1.3866132497787476,1.2450482245185412e-05,0.0,-1.2450482245185412e-05
525600,0.07651358842849731,1.4233506917953491,1.346480131149292,1.4927313713997137e-05,0.0,-1.4927313713997137e-05
526400,0.07315044850111008,1.4834692478179932,1.4104870557785034,1.4454914889938664e-05,0.0,-1.4454914889938664e-05
527200,0.3708128035068512,1.74152410030365,1.3710395097732544,1.294577305088751e-05,0.0,-1.294577305088751e-05
528000,0.09111566096544266,1.504888892173767,1.4142241477966309,1.3661227058037184e-05,0.0,-1.3661227058037184e-05
528800,0.05523759499192238,1.4360840320587158,1.3808618783950806,1.3818998922943138e-05,0.0,-1.3818998922943138e-05
529600,-0.18261393904685974,1.2436143159866333,1.4250608682632446,1.2593874089361634e-05,0.0,-1.2593874089361634e-05
530400,0.1703455150127411,1.5483256578445435,1.3780568838119507,1.4722327250638045e-05,0.0,-1.4722327250638045e-05
531200,0.22498629987239838,1.5992422103881836,1.3744070529937744,1.4140744497126434e-05,0.0,-1.4140744497126434e-05
532000,0.26492395997047424,1.671429991722107,1.406646728515625,1.4270401152316481e-05,0.0,-1.4270401152316481e-05
532800,0.19073757529258728,1.5998636484146118,1.4088265895843506,1.5053319657454267e-05,0.0,-1.5053319657454267e-05
533600,-0.007939741015434265,1.3916630744934082,1.4002348184585571,1.7611790099181235e-05,0.0,-1.7611790099181235e-05
534400,0.43147599697113037,1.7898359298706055,1.3578654527664185,1.4756312339159194e-05,0.0,-1.4756312339159194e-05
535200,-2.0312816559453495e-05,1.4401342868804932,1.4401987791061401,1.3674678484676406e-05,0.0,-1.3674678484676406e-05
536000,0.082978256046772,1.4664015769958496,1.3841559886932373,1.5934065231704153e-05,0.0,-1.5934065231704153e-05
536800,0.1746329814195633,1.5722179412841797,1.3969357013702393,1.4963959074520972e-05,0.0,-1.4963959074520972e-05
537600,0.296947181224823,1.682471513748169,1.3858211040496826,1.4164640560920816e-05,0.0,-1.4164640560920816e-05
538400,0.13970793783664703,1.5047653913497925,1.3643816709518433,1.3649644643010106e-05,0.0,-1.3649644643010106e-05
539200,0.07831915467977524,1.4652959108352661,1.387115240097046,1.2897946362500079e-05,0.0,-1.2897946362500079e-05
540000,0.015611915849149227,1.434970736503601,1.4200607538223267,1.5091847672010772e-05,0.0,-1.5091847672010772e-05
540800,-0.0368572399020195,1.3840782642364502,1.4207789897918701,1.3707023754250258e-05,0.0,-1.3707023754250258e-05
541600,0.04754826799035072,1.4722464084625244,1.424595832824707,1.2766382496920414e-05,0.0,-1.2766382496920414e-05
542400,0.03421422094106674,1.4644291400909424,1.4296619892120361,1.3571428098657634e-05,0.0,-1.3571428098657634e-05
543200,0.07098700106143951,1.4748114347457886,1.404569387435913,1.4885461496305652e-05,0.0,-1.4885461496305652e-05
544000,-0.007472487166523933,1.4230105876922607,1.4308412075042725,1.593999331817031e-05,0.0,-1.593999331817031e-05
544800,0.0014425765257328749,1.3676081895828247,1.3660433292388916,1.4392880984814838e-05,0.0,-1.4392880984814838e-05
545600,0.14428094029426575,1.5178037881851196,1.3733055591583252,1.3518917512556072e-05,0.0,-1.3518917512556072e-05
546400,0.12088222056627274,1.551260232925415,1.4302115440368652,1.2531746506283525e-05,0.0,-1.2531746506283525e-05
547200,-0.0832829475402832,1.3147040605545044,1.3978525400161743,1.645722659304738e-05,0.0,-1.645722659304738e-05
548000,0.058693595230579376,1.4736157655715942,1.4154062271118164,1.3731190847465768e-05,0.0,-1.3731190847465768e-05
548800,0.04921750724315643,1.4581868648529053,1.4085755348205566,1.3932997717347462e-05,0.0,-1.3932997717347462e-05
549600,0.3147924542427063,1.6697900295257568,1.3546507358551025,1.2589022844622377e-05,0.0,-1.2589022844622377e-05
550400,-0.03712846338748932,1.3945013284683228,1.4320056438446045,1.3995245353726204e-05,0.0,-1.3995245353726204e-05
551200,0.07016581296920776,1.472392201423645,1.4028379917144775,1.6238649550359696e-05,0.0,-1.6238649550359696e-05
552000,0.05161869153380394,1.5050255060195923,1.4523382186889648,1.5252042430802248e-05,0.0,-1.5252042430802248e-05
552800,0.020711347460746765,1.4696983098983765,1.448991298675537,1.6645122741465457e-05,0.0,-1.6645122741465457e-05
553600,0.1876111924648285,1.5707567930221558,1.383078694343567,1.371790040138876e-05,0.0,-1.371790040138876e-05
554400,-0.029356366023421288,1.3929260969161987,1.422256588935852,1.565788443258498e-05,0.0,-1.565788443258498e-05
555200,0.15018737316131592,1.5870048999786377,1.437648892402649,1.3081226825306658e-05,0.0,-1.3081226825306658e-05
556000,0.1536204069852829,1.5459449291229248,1.3925124406814575,1.4311875020212028e-05,0.0,-1.4311875020212028e-05
556800,-0.016673950478434563,1.3884268999099731,1.4042017459869385,1.5169053767749574e-05,0.0,-1.5169053767749574e-05
557600,0.06064687296748161,1.4784919023513794,1.4187791347503662,1.5427907783305272e-05,0.0,-1.5427907783305272e-05
558400,0.047916922718286514,1.4186184406280518,1.3706817626953125,1.627921847102698e-05,0.0,-1.627921847102698e-05
559200,0.11940785497426987,1.4654945135116577,1.3451149463653564,1.379651621391531e-05,0.0,-1.379651621391531e-05
560000,0.13663701713085175,1.5455093383789062,1.409815788269043,1.4945971088309307e-05,0.0,-1.4945971088309307e-05
560800,-0.04676619917154312,1.3756641149520874,1.4224032163619995,1.4513415408146102e-05,0.0,-1.4513415408146102e-05
561600,-0.11782407015562057,1.3095329999923706,1.426693081855774,1.4203442333382554e-05,0.0,-1.4203442333382554e-05
562400,-0.03295918554067612,1.3918519020080566,1.4254592657089233,1.5468287529074587e-05,0.0,-1.5468287529074587e-05
563200,0.09736604243516922,1.5476877689361572,1.4503068923950195,1.5735717170173302e-05,0.0,-1.5735717170173302e-05
564000,-0.1753300577402115,1.244344711303711,1.4193909168243408,1.561767203384079e-05,0.0,-1.561767203384079e-05
564800,0.019872399047017097,1.4432213306427002,1.4234365224838257,1.493966829002602e-05,0.0,-1.493966829002602e-05
565600,-0.07534241676330566,1.3406140804290771,1.415986180305481,1.358494318992598e-05,0.0,-1.358494318992598e-05
566400,-0.07012581080198288,1.3741421699523926,1.4440677165985107,1.269334552489454e-05,0.0,-1.269334552489454e-05
567200,0.04392741248011589,1.4652509689331055,1.4210275411605835,1.5392004570458084e-05,0.0,-1.5392004570458084e-05
568000,0.2713048458099365,1.642365574836731,1.3711965084075928,1.380735557177104e-05,0.0,-1.380735557177104e-05
568800,0.21753060817718506,1.6258341073989868,1.4078459739685059,1.2358272215351462e-05,0.0,-1.2358272215351462e-05
569600,0.06894000619649887,1.4651850461959839,1.3967396020889282,1.2272359526832588e-05,0.0,-1.2272359526832588e-05
570400,0.304858535528183,1.544250249862671,1.2395219802856445,2.7134068659506738e-05,0.0,-2.7134068659506738e-05
571200,0.20227523148059845,1.5637859106063843,1.3612701892852783,1.2233195775479544e-05,0.0,-1.2233195775479544e-05
572000,-0.013324490748345852,1.3985199928283691,1.4119800329208374,1.4438533980865031e-05,0.0,-1.4438533980865031e-05
572800,0.22651802003383636,1.6460697650909424,1.4196157455444336,1.611107654753141e-05,0.0,-1.611107654753141e-05
573600,0.25363296270370483,1.628273606300354,1.3743326663970947,1.431278906238731e-05,0.0,-1.431278906238731e-05
574400,0.037520259618759155,1.448154091835022,1.4105474948883057,1.4005634511704557e-05,0.0,-1.4005634511704557e-05
